transaction_id,listing_id,property_id,agent_id,customer_id,city,deal_date,deal_price,commission_amount,payment_mode,deal_status
T00000263,L0005149,P000204,A00027,C006404,Dhaka,2024-07-03,17975714.0,391871,Cash,Completed
T00000264,L0008191,P003285,A00171,C005872,Chattogram,2024-09-04,20207834.0,557736,Cash,Completed
T00000265,L0001660,P000198,A00208,C000773,Rajshahi,2022-11-09,9911939.0,242843,Mortgage,Completed
T00000266,L0003760,P002582,A00068,C003862,Rangpur,2022-07-03,12002844.0,315675,Cash,Completed
T00000267,L0004228,P000206,A00229,C007868,Barishal,2024-12-25,5997018.0,140330,Mortgage,Completed
T00000268,L0002704,P001806,A00057,C002905,Dhaka,2024-01-02,8881845.0,210500,Mortgage,Completed
T00000269,L0004474,P000771,A00289,C005723,Sylhet,2023-03-19,,303431,Mortgage,Completed
T00000270,L0000103,P002733,A00089,C004075,Sylhet,2022-11-01,8752944.0,301977,Mortgage,Completed
T00000271,L0001108,P002101,A00260,C007813,Mymensingh,2024-02-24,7091979.0,201412,Mortgage,Completed
T00000272,L0003553,P004415,A00143,C006464,Chattogram,2024-11-25,18573586.0,497772,Cash,Completed
T00000273,L0000145,P004247,A00054,C003729,Dhaka,2024-03-02,10444032.0,290344,Mortgage,Completed
T00000274,L0007543,P001370,A00226,C003193,Dhaka,2022-02-06,14732441.0,338846,Cash,Disputed
T00000275,L0004450,P002445,A00222,C006550,Rangpur,2023-06-09,8249451.0,213661,Installment,Completed
T00000276,L0004279,P001550,A00107,C000553,Dhaka,2023-04-17,14109680.0,306180,Cash,Completed
T00000277,L0001062,P001348,A00200,C000061,Chattogram,2024-05-02,29333857.0,709879,Mortgage,Completed
T00000278,L0007460,P001599,A00069,C002373,Rajshahi,2024-04-05,5226349.0,112367,Cash,Completed
T00000279,L0004626,P001420,A00273,C007132,Rajshahi,2024-12-05,13067674.0,275728,Mortgage,Completed
T00000280,L0005853,P001098,A00292,C005380,Dhaka,2024-05-28,12111577.0,301578,Cash,Completed
T00000281,L0005098,P002851,A00172,C001279,Rangpur,2023-12-25,15041110.0,403102,Cash,Completed
T00000282,L0007756,P000348,A00027,C001298,Barishal,2023-08-23,7174492.0,156404,Mortgage,Completed
T00000283,L0000309,P003893,A00152,C005119,Rajshahi,2022-09-09,9194580.0,147113,Installment,Completed
T00000284,L0002693,P001142,A00149,C002873,Khulna,2023-05-22,13023101.0,365949,Installment,Completed
T00000285,L0000108,P002801,A00255,C005942,Sylhet,2023-02-12,15160537.0,485137,Cash,Completed
T00000286,L0006652,P003219,A00037,C007831,Rajshahi,2023-01-17,20177233.0,542768,Mortgage,Completed
T00000287,L0000444,P004048,A00241,C003919,Chattogram,2023-10-10,11350632.0,339384,Cash,Completed
T00000288,L0002570,P004462,A00057,C004813,Mymensingh,2022-04-18,14124384.0,334748,Mortgage,Completed
T00000289,L0000054,P003229,A00136,C005834,Dhaka,2024-01-08,12980814.0,246635,Mortgage,Completed
T00000290,L0003278,P004319,A00180,C003607,Chattogram,2022-05-23,10202542.0,232618,Mortgage,Completed
T00000291,L0001557,P000423,A00124,C003598,Dhaka,2022-04-30,10678708.0,296868,Mortgage,Completed
T00000292,L0000435,P002534,A00161,C000216,Barishal,2022-06-26,7127506.0,167496,Mortgage,Completed
T00000293,L0003907,P003984,A00004,C001367,Barishal,2025-01-16,8922667.0,231989,Cash,Completed
T00000294,L0001771,P003477,A00176,C007600,Sylhet,2023-10-05,9109892.0,250522,Cash,Completed
T00000295,L0005833,P001261,A00013,C001341,Chattogram,2023-07-08,18988014.0,514575,Mortgage,Completed
T00000296,L0006592,P003480,A00126,C006402,Dhaka,2022-12-30,17084224.0,427106,Cash,Completed
T00000297,L0007211,P001999,A00288,C000738,Rajshahi,2023-07-12,7693854.0,132334,Cash,Completed
T00000298,L0006923,P004326,A00163,C002312,Khulna,2023-02-21,8478190.0,211955,Mortgage,Completed
T00000299,L0005892,P003629,A00212,C004044,Mymensingh,2024-03-10,6656898.0,167754,Mortgage,Completed
T00000300,L0006596,P004003,A00163,C001865,Khulna,2023-11-30,14780365.0,369509,Mortgage,Completed
T00000301,L0001146,P003301,A00052,C005592,Dhaka,2023-12-04,10219977.0,276961,Installment,Completed
T00000302,L0001707,P001928,A00280,C001994,Chattogram,2024-01-18,8845420.0,206983,Installment,Completed
T00000303,L0004152,P002046,A00127,C007974,Chattogram,2022-05-11,15330732.0,371004,Cash,Completed
T00000304,L0007852,P001369,A00225,C007290,Barishal,2022-04-25,5985492.0,155623,Mortgage,Completed
T00000305,L0008372,P000267,A00209,C001132,Dhaka,2024-11-13,9143219.0,265153,Cash,Completed
T00000306,L0005197,P003145,A00296,C005587,Chattogram,2024-12-14,16149695.0,327839,Mortgage,Completed
T00000307,L0000087,P004251,A00043,C003478,Khulna,2022-12-25,11268748.0,353839,Cash,Completed
T00000308,L0000635,P003624,A00081,C005156,Chattogram,2023-01-02,13999983.0,320600,Mortgage,Completed
T00000309,L0008454,P003877,A00243,C006583,Chattogram,2022-09-10,11216505.0,298359,Mortgage,Completed
T00000310,L0005986,P001540,A00101,C005448,Barishal,2024-05-09,8891918.0,206292,Installment,Completed
T00000311,L0001936,P002572,A00042,C003666,Chattogram,2023-12-15,19784933.0,302709,Mortgage,Completed
T00000312,L0006611,P003899,A00164,C003915,Mymensingh,2024-11-02,12690374.0,302031,Mortgage,Completed
T00000313,L0002997,P000127,A00173,C000372,Mymensingh,2024-09-09,8404444.0,252133,Mortgage,Completed
T00000314,L0002559,P003223,A00219,C001795,Dhaka,2023-05-03,12365258.0,302949,Mortgage,Completed
T00000315,L0005583,P001015,A00248,C003910,Chattogram,2022-02-09,12782180.0,273539,Cash,Completed
T00000316,L0002299,P000246,A00271,C001123,Khulna,2023-08-18,11818878.0,204467,Mortgage,Completed
T00000317,L0003625,P000311,A00216,C004614,Sylhet,2022-05-19,8727492.0,231279,Cash,Completed
T00000318,L0006638,P002735,A00118,C001101,Dhaka,2025-01-18,11254800.0,237476,Mortgage,Completed
T00000319,L0006844,P002206,A00174,C007555,Mymensingh,2023-11-26,9805817.0,269660,Cash,Completed
T00000320,L0008346,P001781,A00099,C005250,Khulna,2023-01-25,5006836.0,141193,Mortgage,Completed
T00000321,L0007383,P000821,A00160,C007335,Dhaka,2022-06-05,25066387.0,679299,Cash,Completed
T00000322,L0003233,P001857,A00007,C003383,Khulna,2022-10-16,7243190.0,144139,Cash,Completed
T00000323,L0000521,P001704,A00293,C006806,Barishal,2022-07-01,8579015.0,222196,Installment,Completed
T00000324,L0001977,P003343,A00150,C006180,Dhaka,2022-12-15,,2065750,Installment,Completed
T00000325,L0005310,P003678,A00083,C003536,Khulna,2022-03-12,9955727.0,279756,Cash,Completed
T00000326,L0006080,P000100,A00127,C003741,Chattogram,2022-12-27,15551109.0,376337,Cash,Completed
T00000327,L0002109,P002142,A00165,C006084,Sylhet,2022-09-20,11108550.0,232169,Mortgage,Completed
T00000328,L0001349,P001387,A00297,C000825,Chattogram,2022-10-09,11064800.0,227935,Mortgage,Completed
T00000329,L0008184,P003605,A00084,C000880,Sylhet,2024-09-02,7756996.0,202458,Mortgage,Completed
T00000330,L0005578,P003614,A00018,C001174,Barishal,2023-10-14,10392019.0,282663,Mortgage,Completed
T00000331,L0002720,P001258,A00216,C005989,Barishal,2022-05-18,11307442.0,299647,Cash,Completed
T00000332,L0007518,P002042,A00085,C001927,Rajshahi,2023-11-08,5600550.0,123772,Cash,Completed
T00000333,L0003610,P003102,A00280,C002811,Dhaka,2023-07-29,39083563.0,914555,Mortgage,Completed
T00000334,L0005190,P003809,A00205,C007113,Rangpur,2022-09-06,11073764.0,298992,Mortgage,Completed
T00000335,L0000587,P001218,A00033,C002903,Sylhet,2023-07-29,19369405.0,449370,Mortgage,Completed
T00000336,L0004765,P003610,A00010,C000056,Chattogram,2023-04-16,15736662.0,445348,Mortgage,Completed
T00000337,L0007544,P003407,A00132,C003844,Chattogram,2024-08-09,14046596.0,293574,Installment,Completed
T00000338,L0000268,P002406,A00226,C000754,Dhaka,2024-09-04,25956917.0,597009,Mortgage,Completed
T00000339,L0003331,P004413,A00153,C007760,Dhaka,2024-03-27,10926194.0,316860,Cash,Completed
T00000340,L0004953,P003877,A00222,C005045,Chattogram,2022-03-09,11251728.0,291420,Cash,Completed
T00000341,L0005288,P001615,A00212,C005263,Mymensingh,2022-05-01,,315966,Cash,Completed
T00000342,L0004064,P003032,A00170,C007204,Mymensingh,2023-12-24,10051993.0,285477,Cash,Completed
T00000343,L0000533,P001273,A00276,C002505,Chattogram,2022-07-22,9108305.0,230440,Installment,Completed
T00000344,L0003747,P000797,A00089,C001881,Chattogram,2023-09-27,21475978.0,740921,Cash,Completed
T00000345,L0002629,P000303,A00275,C002004,Barishal,2023-02-21,6634081.0,164525,Mortgage,Completed
T00000346,L0004961,P002180,A00134,C003103,Khulna,2024-07-25,10201850.0,300955,Cash,Completed
T00000347,L0005039,P001365,A00082,C006961,Sylhet,2023-09-03,9762263.0,146434,Mortgage,Disputed
T00000348,L0000116,P002150,A00103,C000063,Dhaka,2024-02-26,9975338.0,262351,Installment,Completed
T00000349,L0003065,P001242,A00238,C006126,Rangpur,2025-01-07,3357606.0,84276,Cash,Completed
T00000350,L0001086,P003218,A00232,C004755,Khulna,2022-06-19,7368347.0,150314,Cash,Completed
T00000351,L0004451,P003228,A00248,C000571,Barishal,2022-03-13,6759155.0,144646,Mortgage,Completed
T00000352,L0003285,P004292,A00099,C000791,Dhaka,2024-12-01,24577044.0,693073,Installment,Completed
T00000353,L0002737,P000701,A00123,C007584,Barishal,2024-02-21,13497446.0,336086,Cash,Completed
T00000354,L0001473,P001726,A00269,C001723,Chattogram,2024-08-31,29735736.0,782050,Mortgage,Completed
T00000355,L0004295,P001074,A00096,C002240,Rajshahi,2023-07-27,9557542.0,218868,Mortgage,Completed
T00000356,L0001149,P004194,A00119,C002548,Rangpur,2024-07-02,6382066.0,136576,Cash,Completed
T00000357,L0004008,P003005,A00235,C007289,Dhaka,2023-03-14,14893611.0,303830,Installment,Completed
T00000358,L0001542,P001165,A00270,C000467,Rajshahi,2024-08-25,6420511.0,171428,Mortgage,Completed
T00000359,L0007710,P000660,A00015,C007766,Khulna,2024-04-30,9989165.0,300674,Cash,Completed
T00000360,L0004927,P001053,A00166,C003393,Dhaka,2024-11-15,17175641.0,570231,Mortgage,Completed
T00000361,L0001791,P002641,A00234,C006125,Chattogram,2023-05-25,10986897.0,338396,Mortgage,Completed
T00000362,L0000337,P003256,A00229,C004515,Chattogram,2024-02-26,13809390.0,323140,Mortgage,Completed
T00000363,L0006521,P002792,A00275,C005191,Dhaka,2024-06-30,17090171.0,423836,Installment,Completed
T00000364,L0004592,P004218,A00285,C001393,Rajshahi,2022-12-25,6340876.0,176910,Mortgage,Completed
T00000365,L0002809,P002604,A00144,C006748,Dhaka,2024-05-28,12697734.0,319983,Cash,Completed
T00000366,L0007797,P003524,A00244,C003341,Dhaka,2024-06-24,14443765.0,450645,Cash,Completed
T00000367,L0003300,P001772,A00180,C007854,Barishal,2022-04-29,7544622.0,172017,Mortgage,Completed
T00000368,L0003044,P000537,A00113,C006688,Khulna,2023-08-15,4610640.0,136014,Mortgage,Completed
T00000369,L0000381,P003251,A00142,C000364,Chattogram,2023-01-19,15465711.0,317047,Cash,Completed
T00000370,L0000028,P002136,A00291,C002603,Chattogram,2024-07-22,16125538.0,396688,Cash,Completed
T00000371,L0005038,P002388,A00075,C007554,Barishal,2023-11-09,7486091.0,160202,Installment,Completed
T00000372,L0000645,P001541,A00190,C005014,Chattogram,2024-02-16,14714826.0,391414,Cash,Completed
T00000373,L0005669,P000174,A00079,C004011,Mymensingh,2022-05-07,5644284.0,104419,Mortgage,Completed
T00000374,L0003148,P002066,A00268,C002427,Rajshahi,2024-10-12,21276718.0,534046,Installment,Completed
T00000375,L0007549,P001042,A00234,C001927,Dhaka,2023-12-05,20424746.0,629082,Mortgage,Completed
T00000376,L0002078,P004308,A00240,C001935,Khulna,2022-08-13,9064440.0,222079,Mortgage,Completed
T00000377,L0004540,P001577,A00213,C007909,Rangpur,2023-12-02,8223892.0,177636,Mortgage,Completed
T00000378,L0005973,P003355,A00231,C007947,Dhaka,2022-04-12,30174934.0,787566,Mortgage,Completed
T00000379,L0002307,P000472,A00058,C000805,Sylhet,2024-07-09,,216737,Installment,Completed
T00000380,L0007214,P000219,A00224,C003949,Chattogram,2024-04-17,21147343.0,480045,Installment,Completed
T00000381,L0006242,P000855,A00107,C006003,Rangpur,2022-11-04,8966245.0,194568,Cash,Completed
T00000382,L0003307,P004085,A00231,C001379,Barishal,2022-07-31,9871687.0,257651,Installment,Completed
T00000383,L0008433,P000341,A00144,C001643,Rangpur,2022-04-05,9179095.0,231313,Mortgage,Completed
T00000384,L0004139,P004045,A00043,C005024,Rangpur,2022-03-27,13358477.0,419456,Installment,Completed
T00000385,L0006243,P004176,A00157,C002697,Dhaka,2024-06-30,12263403.0,311490,Mortgage,Completed
T00000386,L0004049,P004203,A00175,C007512,Chattogram,2022-02-23,6426674.0,179947,Cash,Completed
T00000387,L0004712,P002574,A00242,C006272,Chattogram,2023-04-04,14296879.0,214453,Mortgage,Completed
T00000388,L0001839,P002401,A00067,C007020,Chattogram,2023-08-22,11175893.0,305102,Cash,Completed
T00000389,L0000494,P003329,A00141,C006115,Chattogram,2024-06-21,29554004.0,602902,Mortgage,Completed
T00000390,L0000348,P001568,A00195,C002553,Dhaka,2022-07-09,9215723.0,296746,Installment,Completed
T00000391,L0000937,P002746,A00227,C000103,Chattogram,2023-03-20,10156094.0,228512,Mortgage,Completed
T00000392,L0005392,P000456,A00298,C004913,Barishal,2023-10-31,12322112.0,322839,Cash,Completed
T00000393,L0002837,P003116,A00273,C005460,Dhaka,2023-07-14,37148779.0,783839,Mortgage,Completed
T00000394,L0007125,P004453,A00285,C004435,Khulna,2023-04-29,5753198.0,160514,Mortgage,Completed
T00000395,L0002853,P002332,A00177,C006119,Sylhet,2024-06-02,4202223.0,110939,Mortgage,Completed
T00000396,L0002575,P000249,A00130,C000345,Dhaka,2025-01-11,15316362.0,424263,Installment,Completed
T00000397,L0002884,P002201,A00171,C006796,Rangpur,2024-01-21,16098753.0,444326,Installment,Completed
T00000398,L0003651,P000983,A00231,C003489,Chattogram,2023-08-25,11337320.0,295904,Installment,Completed
T00000399,L0004792,P000930,A00184,C003356,Dhaka,2024-07-30,11095688.0,337309,Cash,Completed
T00000400,L0005340,P001913,A00035,C003463,Chattogram,2022-03-27,10156384.0,265082,Cash,Completed
T00000401,L0005077,P000116,A00121,C007803,Dhaka,2023-10-05,12698505.0,306034,Mortgage,Completed
T00000402,L0000463,P001427,A00067,C007370,Rajshahi,2023-12-20,7660292.0,209126,Mortgage,Completed
T00000403,L0006103,P001279,A00082,C007702,Chattogram,2024-04-13,6427935.0,96419,Cash,Completed
T00000404,L0002269,P002318,A00045,C003082,Rajshahi,2022-02-23,5697616.0,133324,Cash,Completed
T00000405,L0000833,P002392,A00212,C001431,Sylhet,2024-03-07,11732202.0,295651,Cash,Completed
T00000406,L0000713,P003083,A00235,C002575,Chattogram,2023-08-29,9239476.0,188485,Cash,Completed
T00000407,L0002910,P003845,A00034,C002950,Sylhet,2024-08-17,17383149.0,436317,Mortgage,Completed
T00000408,L0004730,P003456,A00163,C003291,Chattogram,2022-04-17,23364711.0,584118,Mortgage,Completed
T00000409,L0002549,P002219,A00170,C002399,Rajshahi,2024-11-25,6961957.0,197720,Mortgage,Completed
T00000410,L0005504,P002150,A00172,C007796,Dhaka,2022-07-17,10892647.0,291923,Mortgage,Completed
T00000411,L0001715,P000921,A00271,C006069,Khulna,2023-04-28,8410379.0,145500,Cash,Completed
T00000412,L0002426,P003520,A00262,C002713,Dhaka,2023-06-04,20975662.0,606197,Mortgage,Completed
T00000413,L0004888,P002487,A00158,C005651,Dhaka,2025-02-19,10815590.0,310407,Cash,Completed
T00000414,L0002883,P003616,A00001,C007891,Dhaka,2024-08-11,13903645.0,360104,Mortgage,Completed
T00000415,L0000139,P000036,A00251,C000890,Rangpur,2022-11-22,4567480.0,147530,Cash,Completed
T00000416,L0003178,P002768,A00280,C006219,Rangpur,2023-10-17,11952580.0,279690,Cash,Completed
T00000417,L0000088,P004125,A00293,C006940,Khulna,2024-03-16,5167398.0,133836,Mortgage,Completed
T00000418,L0007891,P002189,A00244,C004529,Sylhet,2024-10-29,6816174.0,212665,Installment,Completed
T00000419,L0000368,P001082,A00155,C002694,Rajshahi,2024-04-10,30323289.0,633757,Mortgage,Completed
T00000420,L0000891,P000105,A00234,C005678,Chattogram,2023-05-24,26934010.0,829568,Mortgage,Completed
T00000421,L0003806,P001613,A00252,C003756,Khulna,2024-05-18,22725111.0,538585,Installment,Completed
T00000422,L0002396,P002828,A00207,C003472,Mymensingh,2022-03-25,10639492.0,190447,Mortgage,Completed
T00000423,L0002978,P000383,A00059,C001135,Mymensingh,2022-04-09,5142461.0,141418,Cash,Completed
T00000424,L0002948,P004348,A00012,C001584,Mymensingh,2024-09-23,9033774.0,161705,Cash,Completed
T00000425,L0000278,P002196,A00003,C000147,Dhaka,2022-06-06,11626913.0,233701,Cash,Completed
T00000426,L0006071,P002373,A00236,C002703,Barishal,2022-07-08,14339900.0,236608,Mortgage,Completed
T00000427,L0002766,P003489,A00248,C000087,Chattogram,2022-09-26,12661722.0,270961,Mortgage,Completed
T00000428,L0000619,P001373,A00104,C003856,Dhaka,2022-04-11,18419727.0,442073,Mortgage,Completed
T00000429,L0000540,P000420,A00089,C004461,Mymensingh,2024-08-18,8012080.0,276417,Mortgage,Completed
T00000430,L0005534,P003084,A00210,C006870,Dhaka,2023-05-29,26804337.0,782687,Mortgage,Completed
T00000431,L0004551,P001603,A00056,C002493,Sylhet,2024-06-30,12069064.0,310175,Cash,Completed
T00000432,L0006774,P003867,A00157,C004594,Chattogram,2022-11-04,6601552.0,167679,Cash,Completed
T00000433,L0000127,P001237,A00270,C005772,Dhaka,2022-09-07,8793952.0,234799,Mortgage,Completed
T00000434,L0007679,P004343,A00176,C004270,Sylhet,2022-07-08,11941128.0,328381,Installment,Completed
T00000435,L0003356,P001986,A00194,C007482,Barishal,2023-06-06,4878920.0,120509,Mortgage,Completed
T00000436,L0002108,P002801,A00205,C006989,Sylhet,2022-09-21,14483004.0,391041,Cash,Completed
T00000437,L0006397,P002640,A00094,C007782,Rajshahi,2024-10-16,4551939.0,125178,Mortgage,Completed
T00000438,L0000284,P003563,A00104,C000286,Chattogram,2024-07-25,9615708.0,230777,Cash,Completed
T00000439,L0007344,P002038,A00213,C002942,Khulna,2022-12-23,6670357.0,144080,Cash,Completed
T00000440,L0006025,P001303,A00118,C005421,Sylhet,2024-05-14,10065884.0,212390,Mortgage,Completed
T00000441,L0002439,P000292,A00091,C002465,Dhaka,2022-04-21,49437954.0,1315050,Mortgage,Completed
T00000442,L0007066,P000247,A00110,C004099,Mymensingh,2023-05-31,13276961.0,280144,Cash,Completed
T00000443,L0003249,P001440,A00075,C005615,Khulna,2022-08-20,5894313.0,126138,Mortgage,Completed
T00000444,L0002834,P000852,A00067,C002215,Khulna,2023-06-22,5922256.0,161678,Mortgage,Completed
T00000445,L0000953,P004386,A00018,C001909,Rangpur,2023-03-29,3785097.0,102955,Mortgage,Completed
T00000446,L0003538,P001045,A00052,C001865,Rajshahi,2022-02-20,16294360.0,441577,Cash,Completed
T00000447,L0007474,P002621,A00111,C006148,Rajshahi,2024-07-05,9283382.0,197736,Installment,Completed
T00000448,L0001384,P000083,A00186,C003821,Chattogram,2024-11-08,6441023.0,195807,Mortgage,Completed
T00000449,L0001967,P001614,A00108,C004775,Sylhet,2022-10-14,5937668.0,130035,Cash,Completed
T00000450,L0002137,P002072,A00130,C001028,Dhaka,2024-08-07,22213872.0,615324,Mortgage,Completed
T00000451,L0000514,P003551,A00265,C002749,Rajshahi,2023-11-29,10313583.0,294968,,Completed
T00000452,L0007675,P000827,A00283,C006303,Sylhet,2024-09-04,9688300.0,252865,Mortgage,Completed
T00000453,L0006001,P003260,A00031,C003435,Dhaka,2023-11-04,30638430.0,689365,Mortgage,Completed
T00000454,L0008014,P000708,A00010,C005625,Dhaka,2024-03-22,11649592.0,329683,Mortgage,Completed
T00000455,L0000944,P002143,A00272,C006879,Dhaka,2022-07-01,16879772.0,467570,Mortgage,Completed
T00000456,L0001760,P000222,A00053,C005868,Chattogram,2024-02-05,13329661.0,253264,Installment,Completed
T00000457,L0004422,P000471,A00298,C000009,Rajshahi,2024-07-30,18554509.0,486128,Cash,Completed
T00000458,L0001317,P001836,A00024,C003972,Dhaka,2023-09-04,11504798.0,297974,Mortgage,Completed
T00000459,L0004071,P003724,A00102,C002085,Chattogram,2024-07-15,10123790.0,235884,Mortgage,Completed
T00000460,L0000562,P000947,A00070,C005581,Khulna,2024-10-01,4785431.0,122986,Installment,Completed
T00000461,L0002051,P000415,A00226,C000969,Dhaka,2024-03-18,14380556.0,330753,Cash,Completed
T00000462,L0002969,P003803,A00058,C003643,Dhaka,2024-11-12,26733337.0,652293,Mortgage,Completed
T00000463,L0006524,P000991,A00195,C001375,Dhaka,2022-04-14,26270840.0,845921,Installment,Completed
T00000464,L0002116,P004428,A00017,C001659,Dhaka,2024-08-29,19507135.0,438911,Installment,Completed
T00000465,L0000727,P003763,A00294,C003998,Dhaka,2025-02-04,16777803.0,483201,Cash,Completed
